Unnamed: 0,class,bruises,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
7118,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7119,edible,no,crowded,broad,white,bulbous,pendant,white
7120,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7121,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7122,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7123,edible,no,crowded,broad,white,bulbous,pendant,white
7124,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7125,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7126,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7127,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7128,edible,no,close,broad,brown,bulbous,pendant,yellow
7129,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7130,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7131,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7132,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7133,edible,no,close,broad,orange,bulbous,pendant,buff
7134,edible,no,crowded,broad,pink,bulbous,pendant,white
7135,edible,no,close,broad,brown,bulbous,pendant,brown
7136,edible,no,crowded,broad,pink,bulbous,pendant,white
7137,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7138,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7139,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7140,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7141,edible,no,crowded,broad,pink,bulbous,pendant,white
7142,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7143,edible,no,crowded,broad,pink,bulbous,pendant,white
7144,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7145,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7146,poisonous,no,close,broad,white,club,none,white
7147,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7148,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7149,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7150,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7151,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7152,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7153,edible,no,crowded,broad,white,bulbous,pendant,white
7154,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7155,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7156,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7157,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7158,edible,no,crowded,broad,gray,bulbous,pendant,white
7159,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7160,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7161,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7162,edible,no,crowded,broad,white,bulbous,pendant,white
7163,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7164,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7165,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7166,poisonous,no,close,broad,yellow,club,none,white
7167,edible,no,crowded,broad,gray,bulbous,pendant,white
7168,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7169,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7170,edible,no,crowded,broad,pink,bulbous,pendant,white
7171,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7172,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7173,edible,no,close,broad,yellow,bulbous,pendant,yellow
7174,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7175,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7176,edible,no,close,broad,brown,bulbous,pendant,buff
7177,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7178,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7179,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7180,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7181,edible,yes,close,broad,white,bulbous,pendant,white
7182,edible,no,close,broad,brown,bulbous,pendant,brown
7183,edible,no,crowded,broad,gray,bulbous,pendant,white
7184,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7185,edible,no,crowded,broad,white,bulbous,pendant,white
7186,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7187,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7188,edible,no,close,broad,orange,bulbous,pendant,yellow
7189,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7190,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7191,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7192,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7193,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7194,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7195,edible,no,close,broad,white,bulbous,pendant,white
7196,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7197,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7198,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7199,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7200,edible,no,crowded,broad,white,bulbous,pendant,white
7201,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7202,edible,no,crowded,broad,pink,bulbous,pendant,white
7203,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7204,edible,no,crowded,broad,pink,bulbous,pendant,white
7205,edible,no,close,broad,yellow,bulbous,pendant,yellow
7206,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7207,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7208,edible,no,crowded,broad,gray,bulbous,pendant,white
7209,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7210,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7211,edible,no,crowded,broad,gray,bulbous,pendant,white
7212,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7213,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7214,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7215,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7216,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7217,edible,no,crowded,broad,gray,bulbous,pendant,white
7218,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7219,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7220,edible,no,crowded,broad,white,bulbous,pendant,white
7221,edible,no,close,broad,yellow,bulbous,pendant,yellow
7222,edible,no,crowded,broad,gray,bulbous,pendant,white
7223,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7224,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7225,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7226,edible,no,crowded,broad,pink,bulbous,pendant,white
7227,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7228,edible,no,close,broad,brown,bulbous,pendant,yellow
7229,edible,no,crowded,broad,white,bulbous,pendant,white
7230,poisonous,no,close,broad,yellow,club,none,white
7231,edible,no,crowded,broad,gray,bulbous,pendant,white
7232,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7233,edible,no,close,broad,orange,bulbous,pendant,buff
7234,edible,no,crowded,broad,white,bulbous,pendant,white
7235,edible,no,close,broad,brown,bulbous,pendant,yellow
7236,edible,no,crowded,broad,pink,bulbous,pendant,white
7237,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7238,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7239,edible,no,close,broad,brown,bulbous,pendant,orange
7240,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7241,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7242,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7243,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7244,edible,no,close,broad,yellow,bulbous,pendant,yellow
7245,edible,no,crowded,broad,white,bulbous,pendant,white
7246,edible,no,close,broad,orange,bulbous,pendant,orange
7247,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7248,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7249,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7250,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7251,edible,no,close,broad,brown,bulbous,pendant,brown
7252,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7253,edible,no,close,broad,orange,bulbous,pendant,orange
7254,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7255,edible,no,crowded,broad,pink,bulbous,pendant,white
7256,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7257,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7258,edible,no,crowded,broad,gray,bulbous,pendant,white
7259,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7260,edible,no,crowded,broad,white,bulbous,pendant,white
7261,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7262,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7263,edible,no,crowded,broad,pink,bulbous,pendant,white
7264,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7265,poisonous,no,close,broad,white,club,none,white
7266,edible,no,crowded,broad,white,bulbous,pendant,white
7267,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7268,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7269,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7270,edible,no,crowded,broad,gray,bulbous,pendant,white
7271,edible,no,crowded,broad,pink,bulbous,pendant,white
7272,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7273,edible,no,crowded,broad,gray,bulbous,pendant,white
7274,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7275,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7276,edible,no,crowded,broad,white,bulbous,pendant,white
7277,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7278,edible,no,crowded,broad,white,bulbous,pendant,white
7279,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7280,edible,no,crowded,broad,white,bulbous,pendant,white
7281,edible,no,close,broad,brown,bulbous,pendant,brown
7282,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7283,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7284,edible,no,crowded,broad,white,bulbous,pendant,white
7285,poisonous,no,close,broad,yellow,club,none,white
7286,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7287,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7288,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7289,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7290,edible,no,close,broad,orange,bulbous,pendant,buff
7291,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7292,edible,no,close,broad,white,bulbous,pendant,white
7293,edible,no,crowded,broad,white,bulbous,pendant,white
7294,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7295,poisonous,no,crowded,narrow,yellow,club,evanescent,white
7296,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7297,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7298,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7299,edible,no,close,broad,orange,bulbous,pendant,brown
7300,edible,yes,close,broad,white,bulbous,pendant,white
7301,edible,no,crowded,broad,pink,bulbous,pendant,white
7302,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7303,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7304,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7305,edible,no,crowded,broad,white,bulbous,pendant,white
7306,edible,no,close,broad,brown,bulbous,pendant,orange
7307,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7308,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7309,edible,no,crowded,broad,gray,bulbous,pendant,white
7310,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7311,edible,no,crowded,broad,gray,bulbous,pendant,white
7312,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7313,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7314,edible,no,crowded,broad,pink,bulbous,pendant,white
7315,edible,no,crowded,broad,gray,bulbous,pendant,white
7316,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7317,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7318,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7319,edible,no,crowded,broad,pink,bulbous,pendant,white
7320,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7321,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7322,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7323,poisonous,no,close,broad,yellow,club,none,white
7324,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7325,edible,no,close,broad,orange,bulbous,pendant,yellow
7326,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7327,edible,no,close,broad,yellow,bulbous,pendant,yellow
7328,edible,no,crowded,broad,gray,bulbous,pendant,white
7329,edible,no,crowded,broad,pink,bulbous,pendant,white
7330,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7331,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7332,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7333,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7334,edible,no,crowded,broad,gray,bulbous,pendant,white
7335,edible,no,crowded,broad,pink,bulbous,pendant,white
7336,poisonous,no,close,broad,white,club,none,white
7337,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7338,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7339,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7340,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7341,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7342,poisonous,no,close,broad,yellow,club,none,white
7343,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7344,edible,no,crowded,broad,gray,bulbous,pendant,white
7345,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7346,edible,no,crowded,broad,pink,bulbous,pendant,white
7347,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7348,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7349,edible,no,crowded,broad,pink,bulbous,pendant,white
7350,edible,no,crowded,broad,pink,bulbous,pendant,white
7351,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7352,edible,no,close,broad,brown,bulbous,pendant,yellow
7353,edible,yes,close,broad,white,bulbous,pendant,white
7354,edible,no,crowded,broad,gray,bulbous,pendant,white
7355,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7356,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7357,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7358,edible,no,crowded,broad,pink,bulbous,pendant,white
7359,edible,no,crowded,broad,pink,bulbous,pendant,white
7360,edible,yes,close,broad,white,bulbous,pendant,white
7361,edible,no,crowded,broad,white,bulbous,pendant,white
7362,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7363,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7364,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7365,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7366,edible,no,close,broad,orange,bulbous,pendant,orange
7367,poisonous,no,crowded,narrow,white,club,evanescent,white
7368,poisonous,no,close,broad,white,club,none,white
7369,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7370,edible,yes,close,broad,white,bulbous,pendant,white
7371,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7372,edible,no,crowded,broad,gray,bulbous,pendant,white
7373,edible,no,crowded,broad,pink,bulbous,pendant,white
7374,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7375,edible,no,close,broad,orange,bulbous,pendant,buff
7376,edible,no,close,broad,orange,bulbous,pendant,buff
7377,edible,yes,close,broad,white,bulbous,pendant,white
7378,edible,no,crowded,broad,gray,bulbous,pendant,white
7379,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7380,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7381,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7382,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7383,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7384,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7385,edible,no,crowded,broad,white,bulbous,pendant,white
7386,poisonous,no,close,broad,yellow,club,none,white
7387,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7388,edible,no,close,broad,orange,bulbous,pendant,yellow
7389,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7390,edible,no,crowded,broad,white,bulbous,pendant,white
7391,edible,no,crowded,broad,pink,bulbous,pendant,white
7392,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7393,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7394,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7395,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7396,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7397,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7398,edible,no,crowded,broad,pink,bulbous,pendant,white
7399,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7400,edible,no,crowded,broad,gray,bulbous,pendant,white
7401,poisonous,no,crowded,narrow,yellow,club,evanescent,white
7402,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7403,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7404,edible,no,crowded,broad,gray,bulbous,pendant,white
7405,edible,no,close,broad,brown,bulbous,pendant,yellow
7406,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7407,edible,no,close,broad,orange,bulbous,pendant,brown
7408,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7409,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7410,poisonous,no,close,narrow,buff,bulbous,evanescent,white
7411,edible,no,crowded,broad,pink,bulbous,pendant,white
7412,edible,no,close,broad,brown,bulbous,pendant,brown
7413,edible,no,close,broad,yellow,bulbous,pendant,brown
7414,poisonous,no,close,narrow,buff,bulbous,evanescent,white
